  
43.30742,-1.97974,5.2,1.697,0
43.3074,-1.97977,5.2,1.701,0
43.30738,-1.97979,5.2,1.703,0
43.30736,-1.9798,5.2,1.706,0
43.30734,-1.97982,5.2,1.709,0
43.3073,-1.97984,5.2,1.713,0
43.30727,-1.97985,5.2,1.717,0
43.30723,-1.97985,5.2,1.721,0
43.3072,-1.97985,5.2,1.725,0
43.30716,-1.97984,5.2,1.729,0
43.30713,-1.97983,5.2,1.732,0
43.3071,-1.97981,5.2,1.736,0
43.30706,-1.97979,5.3,1.741,0
43.30705,-1.97978,5.3,1.742,0
43.30704,-1.97977,5.3,1.744,0
43.30703,-1.97976,5.3,1.745,0
43.30702,-1.97974,5.3,1.747,0
43.30701,-1.97973,5.3,1.748,0
43.307,-1.97972,5.3,1.75,0
43.30699,-1.9797,5.3,1.752,0
43.30698,-1.97969,5.3,1.753,0
43.30698,-1.97968,5.3,1.754,0
43.30697,-1.97967,5.3,1.755,0
43.30697,-1.97965,5.3,1.757,0
43.30696,-1.97964,5.3,1.758,0
43.30696,-1.97963,5.3,1.759,0
43.30696,-1.97962,5.3,1.76,0
43.30696,-1.97961,5.3,1.761,0
43.30695,-1.9796,5.3,1.762,0
43.30659,-1.97938,5.5,1.806,0
43.30654,-1.97936,5.4,1.812,0
43.30647,-1.97935,5.5,1.82,0
43.3061,-1.97932,5.7,1.861,0
43.306,-1.97931,5.7,1.872,0
43.30528,-1.97915,5.6,1.953,0
43.30487,-1.97906,5.3,1.999,0
43.30442,-1.97896,4.8,2.05,-1
43.30373,-1.97884,4.6,2.128,-1
43.30357,-1.97881,5,2.146,0
43.3029,-1.97871,4.7,2.221,0
43.30258,-1.97867,4.8,2.256,0
43.30219,-1.97864,4.7,2.3,0
43.30189,-1.97863,4.5,2.333,0
43.30183,-1.97863,4.5,2.34,0
43.30171,-1.97864,5.3,2.353,0
43.30169,-1.97864,5.4,2.356,1
43.30164,-1.97865,5.1,2.361,0
43.30155,-1.97866,4.2,2.371,0
43.30146,-1.97869,12.9,2.382,7
43.30123,-1.97875,15.1,2.408,10
43.30106,-1.97881,18.1,2.427,11
43.30094,-1.97885,43.1,2.441,38
43.30083,-1.97889,47.6,2.454,42
43.30065,-1.97898,53.4,2.475,47
43.30039,-1.97914,57,2.507,35
43.30019,-1.97929,60.3,2.532,40
43.29989,-1.97956,56.4,2.572,7
43.29984,-1.97961,55.7,2.579,2
43.29977,-1.97969,55.5,2.589,2
43.29968,-1.97979,51.7,2.602,-1
43.29961,-1.97989,50.4,2.613,-6
43.29931,-1.9804,27.7,2.666,-24
43.29922,-1.98059,22.6,2.685,-31
43.29916,-1.98073,22.9,2.698,-30
43.29906,-1.981,23.5,2.722,-25
43.29898,-1.98125,24.3,2.744,-20
43.29888,-1.98157,25.5,2.773,-2
43.29881,-1.98185,26.5,2.797,4
43.29876,-1.98209,27.3,2.817,4
43.29863,-1.98268,29.4,2.867,4
43.29856,-1.98299,30.5,2.893,4
43.29847,-1.98334,31.6,2.923,4
43.29846,-1.98337,31.7,2.926,4
43.29834,-1.98355,32.2,2.946,4
43.29827,-1.98382,33.2,2.969,4
43.29825,-1.98391,33.5,2.976,4
43.29811,-1.98434,34.9,3.015,4
43.29793,-1.98488,37,3.063,4
43.29789,-1.98502,37.5,3.075,4
43.29782,-1.98526,38.3,3.096,4
43.2978,-1.98536,38.7,3.104,4
43.29775,-1.98556,39.3,3.121,4
43.29769,-1.98585,40.4,3.146,4
43.29763,-1.98622,41.6,3.176,4
43.29759,-1.98655,42.6,3.204,4
43.29757,-1.98682,43.5,3.226,4
43.29756,-1.98717,44.6,3.254,4
43.29755,-1.98749,45.6,3.28,4
43.29757,-1.98794,47.1,3.316,4
43.2976,-1.98832,48.3,3.347,4
43.29765,-1.98886,49.8,3.391,4
43.2977,-1.98936,50.8,3.432,3
43.29773,-1.98961,52.9,3.453,4
43.29773,-1.98984,83.2,3.472,28
43.29774,-1.99014,90.9,3.496,39
43.2977,-1.99096,98.3,3.562,41
43.29767,-1.99168,95.6,3.621,4
43.29762,-1.99208,82.5,3.654,-5
43.29755,-1.99245,69.8,3.685,-23
43.29745,-1.99281,48.9,3.716,-32
43.2973,-1.99331,45.1,3.76,-35
43.29715,-1.99373,43.6,3.798,-23
43.2971,-1.99387,43.1,3.81,-21
43.29703,-1.99405,42.5,3.827,-6
43.29688,-1.99438,41.8,3.858,-5
43.2968,-1.99454,41.5,3.874,-3
43.29671,-1.99473,41.4,3.892,-3
43.29662,-1.9949,41.3,3.909,-2
43.29644,-1.99523,41.2,3.943,-1
43.29635,-1.99541,38.9,3.961,-3
43.29631,-1.99549,36.3,3.968,-5
43.29627,-1.99557,30.2,3.976,-11
43.29618,-1.99575,27,3.994,-14
43.29609,-1.99593,23.4,4.012,-18
43.29601,-1.99611,21.9,4.029,-16
43.29595,-1.99629,26.8,4.045,-14
43.29589,-1.99647,28.9,4.061,-10
43.29584,-1.99664,32.4,4.076,-4
43.2958,-1.99685,32.4,4.093,2
43.29577,-1.99705,31.3,4.11,4
43.29575,-1.99723,28,4.125,4
43.29573,-1.99739,28.2,4.138,6
43.29573,-1.99746,28.1,4.143,5
43.29572,-1.99764,31.2,4.158,4
43.29573,-1.99782,31.3,4.173,2
43.29573,-1.9979,31.6,4.179,-1
43.29574,-1.99804,31.5,4.191,-1
43.29576,-1.99814,32.3,4.199,0
43.29577,-1.99824,32.9,4.207,0
43.2958,-1.99844,40.3,4.224,8
43.29583,-1.99854,40.1,4.232,11
43.29585,-1.99863,40.1,4.24,12
43.2959,-1.99881,40,4.256,11
43.29596,-1.99898,39.9,4.271,8
43.29602,-1.99916,39.8,4.287,8
43.2961,-1.99933,39.5,4.303,7
43.29618,-1.99949,39.3,4.319,6
43.29627,-1.99965,39.1,4.336,-1
43.29636,-1.99979,38.9,4.351,-1
43.29647,-1.99994,38.6,4.368,-1
43.29658,-2.00008,38.3,4.385,-1
43.29669,-2.0002,38.1,4.4,-2
43.29681,-2.00033,37,4.417,-2
43.29693,-2.00045,32,4.434,-6
43.29703,-2.00054,28.9,4.447,-9
43.29712,-2.00064,26.9,4.46,-11
43.29727,-2.0008,21.2,4.481,-15
43.29737,-2.00091,20.3,4.495,-16
43.29749,-2.00105,22.1,4.513,-14
43.2976,-2.00119,25.3,4.53,-10
43.29771,-2.00132,24.4,4.546,-7
43.2978,-2.00145,24.4,4.56,-2
43.29791,-2.0016,29.3,4.578,2
43.298,-2.00175,30.6,4.593,8
43.29808,-2.00189,31.4,4.608,10
43.29818,-2.00206,32.5,4.625,9
43.29827,-2.00223,34.2,4.642,8
43.29835,-2.00241,34.2,4.66,9
43.29843,-2.00258,34.2,4.676,8
43.2985,-2.00272,34.3,4.69,4
43.29853,-2.0028,34.3,4.697,4
43.29858,-2.00295,34.3,4.71,3
43.29865,-2.00315,34.4,4.728,2
43.29871,-2.00332,34.6,4.744,0
43.29877,-2.0035,35,4.76,1
43.29882,-2.00368,35.3,4.775,1
43.29887,-2.00391,35.9,4.795,2
43.29892,-2.00413,36.4,4.813,2
43.29896,-2.00436,37,4.833,2
43.299,-2.00457,37.6,4.85,3
43.29903,-2.00481,38.4,4.87,3
43.29905,-2.005,39,4.885,3
43.29906,-2.0051,32.9,4.894,-2
43.29907,-2.00519,32.8,4.901,-3
43.29907,-2.00529,39.9,4.909,3
43.29908,-2.00549,40.4,4.925,4
43.29909,-2.00571,41.2,4.943,4
43.29908,-2.00594,41.8,4.962,4
43.29908,-2.00618,42.6,4.981,4
43.29906,-2.0064,43.2,4.999,10
43.29905,-2.00655,43.6,5.011,4
43.29904,-2.00665,44,5.02,4
43.29902,-2.00683,42.6,5.034,2
43.29899,-2.00706,33.1,5.053,-7
43.29895,-2.0073,46.4,5.073,4
43.2989,-2.00751,40.1,5.091,-2
43.29883,-2.00783,48.3,5.118,4
43.29873,-2.00816,49.4,5.147,6
43.29868,-2.00831,49.8,5.161,16
43.29865,-2.00839,50,5.168,15
43.29858,-2.00858,50.8,5.185,4
43.29851,-2.00874,51.4,5.2,10
43.2984,-2.00897,52.3,5.223,4
43.2983,-2.00918,53.1,5.243,4
43.29821,-2.00935,53.8,5.26,4
43.29808,-2.00955,54.6,5.282,4
43.29798,-2.0097,55.3,5.298,4
43.29787,-2.00986,56,5.316,4
43.29773,-2.01003,56.8,5.337,4
43.29758,-2.01022,57.5,5.359,4
43.29737,-2.01045,58.7,5.389,4
43.29724,-2.0106,59.3,5.408,4
43.297,-2.01085,60.7,5.442,4
43.29689,-2.01099,61.4,5.458,4
43.29652,-2.0114,63.5,5.511,4
43.29627,-2.01173,65,5.55,4
43.29608,-2.012,66.3,5.58,4
43.29588,-2.01231,67.5,5.614,4
43.29566,-2.0127,69.2,5.654,4
43.2956,-2.01282,69.6,5.666,4
43.29549,-2.01304,70.5,5.687,4
43.29532,-2.01338,71.9,5.721,4
43.29511,-2.01394,74,5.772,4
43.29484,-2.01471,76.9,5.841,4
43.29472,-2.01508,78.3,5.874,4
43.29455,-2.0155,80,5.913,4
43.29443,-2.01575,81,5.937,4
43.2943,-2.01597,81.9,5.96,4
43.29415,-2.01619,82.9,5.984,4
43.29409,-2.01627,83.2,5.994,4
43.29394,-2.01643,84.1,6.015,4
43.2937,-2.01665,85.3,6.047,4
43.2934,-2.01684,86.7,6.084,4
43.29322,-2.01693,87.5,6.105,4
43.29306,-2.01708,88.6,6.127,4
43.29304,-2.01709,88.6,6.129,4
43.29264,-2.01722,90.4,6.175,4
43.2925,-2.01727,91.2,6.191,4
43.29243,-2.0173,91.6,6.199,4
43.2923,-2.01737,92.4,6.215,4
43.29216,-2.01746,93.4,6.232,5
43.29208,-2.01751,94,6.242,5
43.29199,-2.01758,94.6,6.253,5
43.2919,-2.01766,95.3,6.265,5
43.2918,-2.01775,96.1,6.278,6
43.29173,-2.01783,96.4,6.289,5
43.29162,-2.01794,97.4,6.304,6
43.29148,-2.01814,98.7,6.326,6
43.29132,-2.01836,100.2,6.351,6
43.29122,-2.01849,101.2,6.367,6
43.29115,-2.01858,101.9,6.377,6
43.29105,-2.01869,102.9,6.392,6
43.29096,-2.01879,103.8,6.404,6
43.29083,-2.01892,105,6.422,6
43.29072,-2.01899,105.8,6.436,6
43.29057,-2.01908,106.8,6.454,6
43.29053,-2.01911,107.1,6.459,6
43.29039,-2.01917,108.2,6.476,6
43.29024,-2.01922,109.3,6.493,6
43.29008,-2.01926,110.3,6.511,6
43.28992,-2.01928,111.4,6.529,6
43.28982,-2.0193,112,6.54,6
43.28958,-2.01933,111.3,6.567,4
43.28946,-2.01935,107.6,6.58,-1
43.28922,-2.01936,108.4,6.607,-1
43.28903,-2.01937,115.6,6.628,4
43.28864,-2.01939,117.6,6.672,6
43.28826,-2.0194,118.4,6.714,9
43.28802,-2.0194,118.7,6.741,3
43.28765,-2.01937,118.7,6.782,1
43.28737,-2.01933,118.5,6.813,1
43.28689,-2.01924,140.2,6.867,17
43.28641,-2.01916,115.8,6.921,-3
43.2864,-2.01915,115.5,6.922,-3
43.28615,-2.01909,114.3,6.951,-3
43.28571,-2.01898,111.7,7,-21
43.28543,-2.01891,109.8,7.032,-5
43.28517,-2.01883,107.9,7.062,-6
43.28495,-2.01877,106.4,7.087,-6
43.28475,-2.01871,105.1,7.109,-6
43.28466,-2.01868,104.4,7.12,-6
43.28454,-2.01865,103.7,7.133,-6
43.28443,-2.01862,102.9,7.146,-6
43.28422,-2.01858,101.5,7.169,-6
43.28406,-2.01855,100.4,7.187,-6
43.28375,-2.01851,98.3,7.222,-6
43.28354,-2.0185,96.9,7.245,-6
43.28343,-2.01849,96.1,7.258,-6
43.28331,-2.01849,95.3,7.271,-6
43.28319,-2.0185,94.5,7.284,-6
43.283,-2.0185,93.2,7.306,-6
43.28277,-2.01852,91.7,7.331,-6
43.28259,-2.01854,90.5,7.351,-6
43.28232,-2.01859,88.7,7.382,-6
43.282,-2.01865,86.5,7.418,-6
43.2817,-2.01871,84.6,7.451,-6
43.28143,-2.01874,82.9,7.482,-6
43.28127,-2.01875,76.9,7.499,-10
43.28115,-2.01875,74.7,7.513,-11
43.28102,-2.01875,73.9,7.527,-12
43.28092,-2.01873,74.2,7.538,-10
43.28073,-2.0187,72.7,7.56,-11
43.28067,-2.01868,72.4,7.567,-11
43.2805,-2.01862,71.3,7.586,-11
43.28036,-2.01856,66.1,7.602,-10
43.28024,-2.0185,65.4,7.617,-9
43.28011,-2.01842,71.7,7.633,-2
43.28,-2.01835,76.8,7.646,2
43.27992,-2.01829,76.6,7.656,2
43.27985,-2.01824,76.4,7.665,3
43.27977,-2.01818,76.2,7.675,3
43.27968,-2.0181,76,7.687,5
43.27962,-2.01804,75.8,7.695,4
43.27957,-2.01798,75.6,7.703,9
43.27946,-2.01787,75.3,7.718,10
43.27932,-2.01769,69.4,7.739,-2
43.27906,-2.01735,58,7.779,-17
43.27899,-2.01725,62.8,7.79,-13
43.27885,-2.01708,63.2,7.811,-11
43.27874,-2.01695,67.4,7.827,-7
43.27852,-2.01675,69.9,7.857,0
43.27826,-2.01657,68.2,7.889,9
43.27809,-2.01647,67.1,7.91,4
43.27794,-2.0164,66,7.927,-1
43.27785,-2.01636,65.4,7.938,-2
43.27778,-2.01634,64.8,7.946,-2
43.2777,-2.01631,64.4,7.955,-2
43.27758,-2.01627,63.6,7.969,-6
43.27747,-2.01626,60,7.981,-8
43.27735,-2.01624,49.6,7.995,-18
43.27729,-2.01624,45.2,8.001,-21
43.27716,-2.01624,47.6,8.016,-18
43.27703,-2.01624,51,8.03,-15
43.27685,-2.01627,52,8.05,-12
43.27675,-2.01629,53.1,8.062,-11
43.27662,-2.01633,54.7,8.076,-8
43.27638,-2.01642,56.6,8.104,11
43.27625,-2.01647,55.8,8.119,8
43.27612,-2.01651,55.3,8.134,4
43.27598,-2.01654,54.6,8.15,3
43.27592,-2.01655,54.2,8.157,2
43.27585,-2.01656,53.8,8.164,1
43.27578,-2.01657,53.4,8.172,0
43.27563,-2.01657,52.6,8.189,-2
43.2755,-2.01656,51.8,8.203,-2
43.27509,-2.01648,49.2,8.249,-5
43.27493,-2.01644,48.2,8.268,-5
43.2745,-2.01634,45.8,8.316,-5
43.27427,-2.01631,44.4,8.342,-5
43.27406,-2.01629,40.6,8.365,-7
43.27394,-2.01629,35.8,8.379,-11
43.27393,-2.01629,35.7,8.38,-11
43.2738,-2.01629,39.2,8.394,-7
43.27348,-2.01634,39.9,8.43,-5
43.27304,-2.01644,37.6,8.48,2
43.27263,-2.01654,36.1,8.526,-2
43.27247,-2.01657,35.6,8.544,-4
43.27222,-2.0166,35,8.572,-3
43.27204,-2.01663,34.8,8.592,-2
43.27182,-2.01665,34.8,8.617,-2
43.27162,-2.01668,34.8,8.639,-1
43.27132,-2.0167,35,8.673,0
43.27089,-2.0167,35.4,8.72,1
43.27041,-2.0167,36,8.774,1
43.27012,-2.01672,36.7,8.806,1
43.26988,-2.01674,37.6,8.833,2
43.26968,-2.01676,38.5,8.855,2
43.26935,-2.0168,40.1,8.892,3
43.26918,-2.01682,40.9,8.911,4
43.26875,-2.01691,43,8.96,4
43.26859,-2.01694,43.5,8.978,4
43.26842,-2.01697,37.8,8.997,-2
43.26824,-2.01701,43.9,9.017,3
43.26793,-2.01705,43.4,9.052,2
43.26757,-2.01709,42.2,9.092,-1
43.26726,-2.01712,40.7,9.126,-3
43.26705,-2.01713,39.5,9.15,-3
43.26663,-2.01716,37,9.197,-5
43.26632,-2.01718,35.2,9.231,-5
43.26596,-2.01723,34.1,9.271,-4
43.26582,-2.01725,24.1,9.287,-11
43.26566,-2.01728,33.5,9.305,-3
43.26541,-2.01732,33.1,9.333,-2
43.26522,-2.01736,32.8,9.354,-2
43.26492,-2.01743,32.4,9.388,8
43.26466,-2.0175,32.1,9.418,-1
43.26438,-2.01759,31.7,9.45,-1
43.264,-2.0177,31.3,9.493,-1
43.26375,-2.01776,31,9.521,-1
43.26348,-2.0178,30.7,9.552,-1
43.26327,-2.0178,30.4,9.575,-1
43.2631,-2.01779,30.1,9.594,-1
43.26288,-2.01775,29.7,9.619,-1
43.26266,-2.0177,29.3,9.643,-1
43.26233,-2.01762,28.8,9.681,-2
43.2622,-2.0176,28.6,9.695,-2
43.26203,-2.01757,28.3,9.714,-2
43.2619,-2.01757,28,9.729,-2
43.26176,-2.01757,27.8,9.744,-1
43.26163,-2.01759,27.6,9.759,-1
43.26148,-2.01762,22.3,9.776,-5
43.26135,-2.01765,22.2,9.791,-6
43.26119,-2.01772,21.1,9.809,-7
43.26097,-2.01783,22.2,9.835,-6
43.26083,-2.01793,26.5,9.853,-1
43.26065,-2.01806,26.8,9.875,-1
43.26048,-2.01824,26.7,9.899,4
43.26038,-2.01835,26.6,9.914,5
43.26025,-2.01852,26.5,9.934,4
43.26007,-2.0188,26.4,9.964,0
43.25985,-2.01915,21.4,10.001,-5
43.25983,-2.01917,21.1,10.004,-5
43.25982,-2.01919,21.2,10.006,-5
43.25967,-2.0194,15.2,10.03,-10
43.25955,-2.01954,15.3,10.047,-10
43.25944,-2.01967,15.4,10.064,-9
43.25931,-2.01979,16,10.081,-9
43.2592,-2.01988,17.2,10.095,-7
43.25906,-2.01998,18.8,10.113,-2
43.25889,-2.02009,19.8,10.134,4
43.25867,-2.02019,25.4,10.16,9
43.25842,-2.02026,25.2,10.188,9
43.25804,-2.02032,24.8,10.231,5
43.25762,-2.02037,24.5,10.278,-1
43.25728,-2.02044,24.3,10.316,-1
43.25688,-2.02052,24.3,10.361,0
43.25659,-2.0206,24.2,10.394,0
43.25614,-2.02072,24.4,10.445,0
43.25583,-2.02083,24.5,10.48,0
43.2554,-2.02099,24.9,10.53,0
43.25498,-2.02116,25.3,10.579,1
43.25472,-2.02128,25.5,10.609,1
43.25445,-2.02142,25.9,10.641,1
43.25382,-2.02175,26.5,10.716,1
43.253385,-2.02197,27,10.768,1
43.25295,-2.02219,27.5,10.82,1
43.25248,-2.022435,28.3,10.876,1
43.25201,-2.02268,29.2,10.932,2
43.251505,-2.02294,30.5,10.992,2
43.251,-2.0232,31.8,11.052,2
43.25045,-2.02348,33,11.117,2
43.24976,-2.023835,35.1,11.199,2
43.24907,-2.02419,36.9,11.281,2
43.24872,-2.02436,37.5,11.322,2
43.24849,-2.02447,37.7,11.349,2
43.2479,-2.0247,37.8,11.418,1
43.24746,-2.02485,37.5,11.468,0
43.24714,-2.02496,37.2,11.505,0
43.24677,-2.02505,36.7,11.547,-1
43.24643,-2.02513,36.3,11.585,-1
43.2457,-2.02527,35.9,11.667,-1
43.24546,-2.02532,35.7,11.694,-1
43.24533,-2.02534,36.3,11.709,0
43.24518,-2.0254,36.4,11.726,0
43.24495,-2.02549,37.1,11.753,0
43.24484,-2.02555,37.3,11.766,1
43.24463,-2.02569,38.4,11.792,2
43.24444,-2.02584,39.3,11.816,3
43.2443,-2.02597,40,11.835,3
43.24412,-2.02616,40.8,11.86,3
43.24399,-2.02634,41,11.881,3
43.24384,-2.02656,41.1,11.905,2
43.24374,-2.02672,41,11.923,2
43.24364,-2.02692,40.7,11.942,1
43.24356,-2.02709,40.5,11.959,0
43.24342,-2.02742,39.9,11.99,-1
43.24315,-2.02815,39.9,12.056,-1
43.24308,-2.02834,40.2,12.073,0
43.24297,-2.02861,40.5,12.098,0
43.24282,-2.02897,41,12.132,1
43.24268,-2.02924,41.4,12.159,1
43.24255,-2.02947,41.8,12.182,1
43.24239,-2.02967,42,12.207,1
43.24228,-2.02981,42.3,12.223,1
43.24214,-2.02995,33.4,12.243,-7
43.24197,-2.03009,34.7,12.265,-6
43.24188,-2.03015,34.9,12.276,-6
43.24176,-2.03023,36,12.291,-5
43.24168,-2.03027,37.7,12.3,-4
43.2416,-2.03031,43.8,12.31,2
43.24151,-2.03034,44.2,12.32,2
43.24138,-2.03038,44.9,12.335,2
43.24127,-2.03041,45.7,12.347,12
43.24114,-2.03043,46.9,12.362,11
43.24103,-2.03044,47.8,12.374,12
43.2409,-2.03045,49.3,12.388,13
43.24071,-2.03045,52,12.41,8
43.24021,-2.03042,56.4,12.465,9
43.24,-2.03042,55,12.489,6
43.23982,-2.03042,55,12.509,5
43.23967,-2.03044,54.6,12.526,2
43.2395,-2.03048,55.1,12.545,2
43.23937,-2.03053,55.1,12.56,2
43.23911,-2.03065,54.7,12.59,0
43.23868,-2.03089,53.5,12.642,-1
43.23859,-2.03093,54.2,12.653,-1
43.23846,-2.03099,55,12.668,0
43.23827,-2.03106,56.9,12.69,1
43.23811,-2.03109,56.3,12.708,1
43.23792,-2.03112,57.3,12.729,2
43.2376,-2.03113,58.3,12.765,4
43.2373,-2.03112,56.3,12.798,-1
43.23704,-2.0311,61.3,12.827,4
43.23689,-2.03109,60.2,12.844,3
43.23675,-2.03107,57.8,12.859,0
43.23656,-2.03103,54.7,12.881,-3
43.2364,-2.03099,53.5,12.899,-3
43.2363,-2.03095,52.4,12.91,-3
43.23621,-2.0309,50.7,12.921,-5
43.23613,-2.03086,50.1,12.931,-11
43.23602,-2.03079,50.7,12.944,-9
43.23588,-2.03068,47.8,12.962,-10
43.23574,-2.03056,46.4,12.981,-9
43.23563,-2.03044,47,12.996,-7
43.23552,-2.03032,47.8,13.012,-5
43.23535,-2.03013,52.1,13.036,2
43.23499,-2.0297,60.6,13.089,13
43.2347,-2.02937,62,13.131,12
43.2345,-2.02914,58.2,13.16,5
43.23427,-2.02887,58.8,13.194,-2
43.23424,-2.02884,58.8,13.198,-2
43.23422,-2.02881,58.7,13.201,-2
43.23418,-2.02876,58.9,13.207,-1
43.2341,-2.02864,59.1,13.221,-1
43.23399,-2.02848,58.7,13.239,-3
43.23388,-2.02827,57.4,13.26,-4
43.23378,-2.02809,57.9,13.278,0
43.2336,-2.02775,58.2,13.312,-1
43.23346,-2.0275,56.8,13.338,-2
43.23338,-2.02736,57.3,13.352,-1
43.2333,-2.02725,58,13.365,1
43.23321,-2.02713,57.7,13.379,0
43.23312,-2.02705,57.7,13.39,0
43.23309,-2.02702,57.6,13.395,0
43.23302,-2.02695,56.1,13.404,-1
43.23297,-2.02692,55.6,13.41,-2
43.23292,-2.02688,54.2,13.417,-4
43.23285,-2.02684,55.1,13.425,-3
43.2328,-2.02681,54.6,13.431,-3
43.23274,-2.02677,53.7,13.439,-3
43.23267,-2.02673,51.9,13.447,-4
43.23257,-2.02669,51.3,13.459,-6
43.23244,-2.02663,50.6,13.474,-7
43.23234,-2.02659,50.3,13.486,-7
43.23217,-2.02654,53.6,13.505,-3
43.23205,-2.02652,58,13.518,4
43.23192,-2.02649,59.2,13.533,4
43.23175,-2.02648,56.4,13.552,4
43.23136,-2.02649,54,13.595,3
43.23116,-2.02651,53.7,13.618,0
43.23096,-2.02655,52.5,13.64,-6
43.23009,-2.0267,50,13.738,-3
43.22994,-2.02672,47.2,13.755,-5
43.22978,-2.02673,46.2,13.772,-5
43.22963,-2.02673,45.4,13.789,-5
43.22948,-2.02672,44.9,13.806,-5
43.22936,-2.02672,45.5,13.819,-4
43.22921,-2.0267,43.7,13.836,-4
43.229,-2.02666,42.4,13.86,-5
43.22884,-2.02663,41.6,13.878,-4
43.2287,-2.0266,40.7,13.893,-5
43.22855,-2.02656,40.2,13.91,-4
43.22835,-2.02651,40.1,13.933,-5
43.22808,-2.02643,40.9,13.964,-1
43.227525,-2.026245,35.2,14.027,-4
43.22697,-2.02606,41.4,14.091,0
43.22688,-2.02604,42,14.101,1
43.22679,-2.02602,42.6,14.111,1
43.22665,-2.02599,42.7,14.127,1
43.22654,-2.02596,42.6,14.139,7
43.22643,-2.02594,42.5,14.152,6
43.22638,-2.02593,42.5,14.157,6
43.22628,-2.02592,42.4,14.169,5
43.22597,-2.02591,42.8,14.203,1
43.22579,-2.02592,44,14.223,1
43.22535,-2.02594,43.6,14.272,1
43.2249,-2.02594,44.3,14.322,1
43.22427,-2.0259,43.1,14.393,0
43.22343,-2.0258,43.4,14.486,-1
43.22301,-2.02575,43.3,14.533,0
43.22295,-2.02573,43.7,14.54,0
43.22272,-2.02568,44.7,14.566,1
43.2225,-2.02562,43.8,14.591,0
43.22213,-2.02552,44.6,14.633,1
43.22177,-2.02541,44.2,14.674,0
43.22139,-2.02528,43.1,14.718,-1
43.22135,-2.02527,43.1,14.722,-1
43.22118,-2.02521,43.9,14.742,-1
43.22092,-2.02515,45.4,14.771,1
43.22068,-2.0251,46,14.798,1
43.22048,-2.02506,46.3,14.821,3
43.22027,-2.02502,46.2,14.844,2
43.2198,-2.02496,43.8,14.897,-1
43.21906,-2.02491,42.5,14.979,-3
43.2189,-2.02491,42.7,14.997,-1
43.21874,-2.02491,43.4,15.015,0
43.21845,-2.02491,44.8,15.047,1
43.21823,-2.02492,45.2,15.072,1
43.21788,-2.02494,46.7,15.111,4
43.21766,-2.02497,46.3,15.135,2
43.21746,-2.02499,46.3,15.158,1
43.21731,-2.025,46.3,15.174,1
43.21718,-2.02499,46.4,15.189,1
43.21708,-2.02499,46.8,15.2,1
43.21698,-2.02497,47.5,15.211,1
43.21686,-2.02495,48,15.225,1
43.2167,-2.0249,50,15.243,3
43.21655,-2.02484,50.9,15.26,4
43.21645,-2.02479,50.6,15.272,4
